lengths,depth,concrete_strength,steel_strength,width,reinforcement_ratio,area,volume,mass,weight,load,max_moment_due_to_selfweight,shear_load_due_to_selfweight,area_concrete,area_steel,x/d,ultimate_bending_moment_concrete,ultimate_bending_moment_steel,Warehouse,IDs
4.3,0.4,16729999.9,187144274.4,0.5,1.3,0.2,0.8,2069.7,20304.0,42410.4,22830.5,21205.2,0.2,0.0026,0.3,162736.7,35134350.1,Warehouse_5,ID_36127
4.5,0.4,16729999.4,394165323.2,0.3,2.5,0.1,0.6,1491.0,14626.4,34745.6,19361.3,17372.8,0.1,0.0033,1.3,110443.8,38775844.5,Warehouse_8,ID_36136
3.2,0.4,16730000.6,372612951.9,0.4,3.4,0.1,0.4,1100.5,10796.1,29574.8,11786.6,14787.4,0.1,0.0045,1.8,85689.7,18237793.6,Warehouse_3,ID_36138
5.3,0.5,16729999.9,351142975.6,0.5,3.8,0.2,1.2,3036.3,29786.1,55211.3,36573.7,27605.6,0.2,0.0083,1.7,203320.9,32795802.1,Warehouse_8,ID_36140
3.7,0.4,16730000.5,336318365.7,0.3,2.4,0.1,0.4,1060.5,10403.3,29044.4,13254.1,14522.2,0.1,0.0028,1.1,81325.0,36080378.0,Warehouse_3,ID_36142
3.6,0.3,16730000.1,419193875.8,0.4,1.5,0.1,0.4,1063.0,10427.9,29077.6,13054.7,14538.8,0.1,0.0018,0.9,69474.5,36436040.1,Warehouse_5,ID_36152
4.2,0.4,16730000.4,289743887.0,0.5,0.3,0.2,0.8,2051.4,20124.0,42167.4,21950.4,21083.7,0.2,0.0005,0.1,177615.3,12435112.3,Warehouse_1,ID_36159
3.8,0.4,16730000.0,502729449.4,0.4,2.8,0.1,0.6,1405.1,13783.9,33608.2,15899.0,16804.1,0.1,0.0041,1.9,114828.4,7510024.1,Warehouse_2,ID_36167
3.5,0.4,16729999.5,301965530.5,0.3,0.2,0.1,0.4,854.0,8377.9,26310.1,11407.9,13155.1,0.1,0.0002,0.1,70274.3,4690455.6,Warehouse_8,ID_36181
3.9,0.3,16729999.0,455707209.5,0.5,0.4,0.2,0.6,1554.9,15253.4,35592.0,17225.7,17796.0,0.2,0.0007,0.3,103390.2,22820964.1,Warehouse_6,ID_36182
4.3,0.3,16730000.4,387138685.3,0.3,3.2,0.1,0.5,1328.6,13033.2,32594.9,17486.0,16297.4,0.1,0.0039,1.7,74969.9,17224685.1,Warehouse_1,ID_36190
3.5,0.4,16729998.6,380477825.2,0.3,1.7,0.1,0.4,1064.5,10442.3,29097.1,12644.9,14548.6,0.1,0.0021,0.9,86951.7,38513159.4,Warehouse_5,ID_36205
4.6,0.3,16729999.2,233752652.1,0.4,2.0,0.1,0.6,1391.7,13653.0,33431.5,19345.5,16715.8,0.1,0.0024,0.7,71949.9,33027600.1,Warehouse_5,ID_36208
4.2,0.4,16730000.9,233269587.4,0.4,3.4,0.2,0.7,1685.4,16533.8,37320.7,19575.0,18660.3,0.2,0.0053,1.1,116834.4,49745702.3,Warehouse_5,ID_36222
4.7,0.4,16730000.1,273631500.8,0.3,0.6,0.1,0.6,1578.7,15486.8,35907.2,21149.0,17953.6,0.1,0.0008,0.2,122330.9,17099104.2,Warehouse_7,ID_36230
2.9,0.3,16730000.8,239920258.1,0.3,3.4,0.1,0.2,571.0,5601.3,22561.7,8111.4,11280.9,0.1,0.0026,1.2,35602.4,21764717.7,Warehouse_8,ID_36242
4.3,0.4,16730000.0,412035029.2,0.3,1.6,0.1,0.6,1579.5,15494.5,35917.5,19456.6,17958.8,0.1,0.0024,0.9,125721.9,47354026.0,Warehouse_6,ID_36246
3.7,0.4,16730001.2,334571261.9,0.3,1.2,0.1,0.5,1211.2,11881.6,31040.1,14282.6,15520.1,0.1,0.0015,0.5,103741.4,33309255.1,Warehouse_5,ID_36255
4.3,0.3,16730000.3,404090355.2,0.3,1.6,0.1,0.5,1190.6,11679.8,30767.7,16570.0,15383.9,0.1,0.0017,0.9,63686.7,33775585.5,Warehouse_6,ID_36258
4.1,0.4,16730000.0,417470266.3,0.3,0.5,0.1,0.4,1013.8,9945.2,28426.1,14638.9,14213.0,0.1,0.0005,0.3,78717.9,15141978.4,Warehouse_6,ID_36304
4.0,0.4,16730000.3,308725104.2,0.3,2.3,0.1,0.5,1232.1,12086.5,31316.8,15758.7,15658.4,0.1,0.0028,1.0,94635.5,39120441.0,Warehouse_7,ID_36325
3.0,0.3,16729999.9,313070148.7,0.3,2.7,0.1,0.2,546.2,5358.0,22233.3,8281.8,11116.7,0.1,0.0019,1.2,31552.4,19804901.1,Warehouse_5,ID_36341
4.2,0.4,16729999.8,434143687.6,0.3,2.5,0.1,0.6,1479.6,14514.6,34594.7,17963.9,17297.4,0.1,0.0036,1.5,117459.5,35728637.9,Warehouse_2,ID_36350
4.0,0.3,16729999.4,378084036.4,0.4,1.4,0.1,0.6,1448.5,14209.4,34182.7,17063.1,17091.4,0.1,0.0021,0.8,87564.0,42900157.0,Warehouse_1,ID_36384
5.0,0.5,16730000.2,279830718.1,0.4,3.4,0.2,0.9,2203.7,21618.1,44184.4,27459.2,22092.2,0.2,0.0059,1.2,170436.7,53763229.3,Warehouse_8,ID_36392
3.8,0.4,16730000.3,325397219.1,0.4,1.5,0.2,0.6,1441.6,14142.0,34091.6,16175.8,17045.8,0.2,0.0023,0.7,99759.6,42828116.4,Warehouse_5,ID_36405
4.6,0.3,16730001.3,401877394.1,0.4,2.9,0.1,0.5,1337.8,13123.9,32717.3,18957.2,16358.6,0.1,0.0032,1.7,53901.2,17929887.5,Warehouse_7,ID_36437
4.0,0.4,16729998.2,405305891.4,0.3,2.8,0.1,0.5,1256.9,12330.4,31646.1,15648.7,15823.0,0.1,0.0035,1.6,84815.5,26875045.3,Warehouse_4,ID_36443
4.5,0.5,16730001.5,285318123.3,0.5,2.5,0.2,1.0,2598.2,25488.2,49409.1,27551.5,24704.5,0.2,0.0057,0.9,213919.4,75693708.8,Warehouse_6,ID_36445
4.3,0.4,16729999.6,381147220.9,0.3,2.5,0.1,0.4,1067.3,10469.9,29134.4,15626.6,14567.2,0.1,0.0025,1.3,66330.9,28044486.5,Warehouse_4,ID_36446
3.6,0.3,16729999.9,581726514.3,0.3,0.1,0.1,0.3,798.4,7832.4,25573.7,11412.7,12786.9,0.1,0.0001,0.1,53594.8,6360554.6,Warehouse_5,ID_36457
4.2,0.4,16730001.2,382433699.9,0.3,0.3,0.1,0.6,1407.3,13805.2,33637.0,17503.9,16818.5,0.1,0.0005,0.2,121949.8,14303142.1,Warehouse_7,ID_36463
4.0,0.4,16730000.1,339656164.0,0.3,1.5,0.1,0.5,1352.9,13271.7,32916.8,16521.4,16458.4,0.1,0.0021,0.7,100424.1,39743836.0,Warehouse_2,ID_36464
4.1,0.4,16730000.2,422127533.2,0.5,3.0,0.2,0.8,2100.6,20607.1,42819.7,22149.1,21409.8,0.2,0.0059,1.7,169498.4,36189067.5,Warehouse_6,ID_36468
4.7,0.5,16730000.2,443965944.5,0.5,3.0,0.2,1.0,2647.5,25971.9,50062.0,29122.6,25031.0,0.2,0.0067,1.8,214921.8,31346937.4,Warehouse_1,ID_36476
4.3,0.4,16730000.2,437031799.1,0.4,1.4,0.1,0.6,1492.3,14639.5,34763.3,18540.1,17381.6,0.1,0.0019,0.8,102233.9,43473167.7,Warehouse_4,ID_36488
4.6,0.5,16729999.3,292237341.9,0.3,0.7,0.1,0.6,1572.9,15429.7,35830.0,20502.3,17915.0,0.1,0.001,0.3,127280.6,21680452.0,Warehouse_5,ID_36503
3.9,0.4,16730000.4,556842890.6,0.3,2.1,0.1,0.4,1084.6,10639.6,29363.5,14297.4,14681.8,0.1,0.0023,1.6,75887.2,21865350.2,Warehouse_3,ID_36508
4.0,0.4,16729999.4,427755728.5,0.4,0.2,0.2,0.7,1679.7,16477.4,37244.5,18667.8,18622.3,0.2,0.0003,0.1,139165.6,11934222.2,Warehouse_7,ID_36529
3.3,0.3,16729999.5,241598972.5,0.4,0.2,0.1,0.3,738.8,7247.3,24783.8,10161.2,12391.9,0.1,0.0002,0.1,37287.2,3231307.4,Warehouse_2,ID_36534
4.1,0.4,16730000.8,297491451.1,0.5,0.6,0.2,0.8,1996.2,19582.6,41436.4,21353.4,20718.2,0.2,0.0013,0.3,160022.5,28439473.6,Warehouse_5,ID_36536
4.4,0.4,16730000.4,240799840.6,0.4,0.5,0.2,0.7,1701.1,16687.7,37528.4,20480.8,18764.2,0.2,0.0009,0.2,119836.4,16524371.3,Warehouse_6,ID_36540
3.7,0.4,16729999.6,430637951.6,0.3,2.1,0.1,0.4,1124.4,11030.0,29890.4,13907.3,14945.2,0.1,0.0025,1.2,80620.3,35772246.1,Warehouse_4,ID_36549
3.7,0.4,16729999.0,212637871.2,0.5,0.9,0.2,0.7,1719.2,16865.0,37767.7,17551.1,18883.8,0.2,0.0017,0.3,138301.2,27732678.8,Warehouse_1,ID_36551
4.1,0.4,16729999.9,487584079.0,0.4,0.5,0.2,0.7,1671.5,16397.1,37136.1,19072.3,18568.0,0.2,0.0009,0.3,141469.4,30611521.7,Warehouse_3,ID_36556
3.9,0.4,16729999.7,373145187.3,0.4,2.4,0.2,0.7,1670.8,16390.7,37127.5,18081.6,18563.7,0.2,0.0041,1.2,139109.6,52743117.5,Warehouse_4,ID_36560
5.0,0.4,16729999.4,302315540.0,0.3,1.0,0.1,0.7,1693.1,16609.0,37422.1,23233.8,18711.1,0.1,0.0014,0.4,123623.6,29503016.9,Warehouse_4,ID_36573
4.3,0.4,16730000.1,291720272.1,0.5,2.5,0.2,0.9,2250.1,22073.3,44798.9,23855.2,22399.4,0.2,0.0053,1.0,184815.7,68479810.6,Warehouse_4,ID_36585
4.4,0.4,16729999.9,330315693.5,0.3,2.0,0.1,0.5,1157.1,11351.1,30324.0,16777.9,15162.0,0.1,0.0021,0.9,76516.5,32960465.9,Warehouse_2,ID_36586
4.1,0.4,16729999.5,345103224.1,0.4,1.2,0.2,0.6,1533.8,15046.4,35312.7,17963.0,17656.3,0.2,0.0018,0.5,118702.6,39353141.8,Warehouse_2,ID_36601
4.9,0.5,16730000.3,434820140.6,0.3,1.6,0.1,0.7,1794.2,17601.0,38761.4,23772.5,19380.7,0.1,0.0023,0.9,132191.1,47973306.9,Warehouse_5,ID_36620
3.1,0.3,16729999.0,366754269.2,0.3,0.4,0.1,0.3,628.7,6167.9,23326.7,8986.8,11663.3,0.1,0.0003,0.2,49181.5,8988066.8,Warehouse_7,ID_36622
4.6,0.4,16729999.5,414419160.4,0.4,2.0,0.2,0.7,1773.9,17402.3,38493.2,21902.1,19246.6,0.2,0.0032,1.1,134068.4,50207807.8,Warehouse_8,ID_36624
3.5,0.4,16729999.4,260491563.2,0.4,0.3,0.2,0.6,1379.8,13536.1,33273.8,14728.2,16636.9,0.2,0.0004,0.1,105783.3,9505771.6,Warehouse_4,ID_36627
4.6,0.4,16729999.9,265335492.9,0.4,2.2,0.2,0.8,2060.9,20217.4,42293.5,24495.2,21146.8,0.2,0.0038,0.8,152466.1,54550928.6,Warehouse_4,ID_36650
3.7,0.4,16730001.7,489055221.8,0.5,2.5,0.2,0.6,1541.7,15123.9,35417.3,16208.5,17708.6,0.2,0.0041,1.7,112248.6,29121264.2,Warehouse_5,ID_36658
2.8,0.3,16730000.2,383914622.5,0.3,1.3,0.1,0.3,800.7,7855.3,25604.6,9116.0,12802.3,0.1,0.0015,0.7,66011.7,32210063.7,Warehouse_3,ID_36689
4.9,0.5,16730000.0,122015580.3,0.4,1.9,0.2,0.9,2331.5,22871.7,45876.8,27861.6,22938.4,0.2,0.0036,0.3,175381.0,32730834.9,Warehouse_3,ID_36695
3.4,0.3,16729999.8,301983438.5,0.5,0.1,0.2,0.6,1340.1,13146.6,32747.9,13992.8,16373.9,0.2,0.0002,0.1,99802.7,6040022.8,Warehouse_3,ID_36701
4.9,0.5,16730000.1,324867912.4,0.4,1.7,0.2,0.9,2148.1,21072.4,43447.7,26743.1,21723.9,0.2,0.003,0.7,174684.5,54251076.3,Warehouse_1,ID_36702
3.4,0.3,16730000.4,306541472.2,0.4,2.9,0.2,0.5,1333.5,13081.4,32659.9,13930.1,16329.9,0.1,0.0045,1.3,93564.9,44232721.1,Warehouse_7,ID_36712
4.6,0.5,16730000.7,400178442.9,0.3,2.3,0.2,0.7,1774.5,17407.8,38500.6,22201.0,19250.3,0.1,0.0036,1.2,143908.4,47999374.0,Warehouse_6,ID_36717
3.7,0.4,16730000.4,255706611.6,0.4,0.3,0.2,0.6,1506.8,14782.1,34955.8,16297.3,17477.9,0.2,0.0004,0.1,114699.8,9048304.8,Warehouse_3,ID_36720
3.8,0.4,16730000.7,490391675.9,0.3,2.0,0.1,0.5,1222.2,11990.1,31186.7,14669.3,15593.3,0.1,0.0026,1.3,94606.8,37073967.8,Warehouse_4,ID_36739
3.7,0.4,16729999.5,282761076.1,0.3,3.4,0.1,0.4,1047.4,10275.3,28871.6,13379.0,14435.8,0.1,0.0037,1.3,80182.1,31853634.6,Warehouse_8,ID_36743
4.0,0.4,16729999.0,400341516.0,0.4,1.9,0.2,0.7,1803.1,17688.4,38879.4,19489.7,19439.7,0.2,0.0035,1.0,138018.3,57788694.1,Warehouse_3,ID_36748
4.2,0.4,16729999.1,325368895.9,0.3,0.8,0.1,0.6,1437.8,14105.2,34042.0,17970.9,17021.0,0.1,0.0011,0.3,121711.6,25575487.9,Warehouse_7,ID_36751
4.1,0.4,16730000.0,310048262.2,0.3,2.4,0.1,0.6,1515.2,14863.8,35066.1,18052.6,17533.0,0.1,0.0035,1.0,121914.7,47488103.0,Warehouse_5,ID_36760
3.2,0.3,16729999.8,499469461.6,0.3,2.7,0.1,0.3,837.2,8213.1,26087.8,10396.3,13043.9,0.1,0.0028,1.9,58591.1,6185443.2,Warehouse_2,ID_36765
4.1,0.3,16729999.3,452675438.7,0.4,2.9,0.1,0.5,1293.7,12690.9,32132.7,16318.4,16066.4,0.1,0.0037,1.9,75990.6,9825657.5,Warehouse_2,ID_36775
3.7,0.4,16729999.5,379056177.6,0.4,2.4,0.2,0.6,1502.1,14735.1,34892.4,16073.6,17446.2,0.2,0.0038,1.2,110319.6,48419719.9,Warehouse_5,ID_36791
3.5,0.3,16730000.4,373037965.2,0.5,2.3,0.1,0.5,1294.5,12699.5,32144.3,13976.6,16072.1,0.1,0.0034,1.2,72152.2,41568684.9,Warehouse_6,ID_36795
4.0,0.4,16729999.4,155040563.2,0.3,1.2,0.1,0.5,1343.4,13179.1,32791.8,16272.9,16395.9,0.1,0.0016,0.2,107236.2,18800101.7,Warehouse_6,ID_36802
3.9,0.4,16730000.3,402050478.5,0.4,1.9,0.2,0.7,1830.7,17958.7,39244.3,18977.7,19622.1,0.2,0.0037,1.0,155088.9,61391943.3,Warehouse_1,ID_36805
4.3,0.4,16730001.0,412821430.8,0.4,2.5,0.2,0.7,1782.6,17487.2,38607.7,20982.8,19303.9,0.2,0.0041,1.4,112719.4,42244486.1,Warehouse_4,ID_36823
2.9,0.3,16729999.6,240441970.7,0.3,3.8,0.1,0.3,726.7,7129.1,24624.3,9038.4,12312.1,0.1,0.0036,1.3,55615.0,26913989.6,Warehouse_6,ID_36830
3.7,0.4,16730000.3,373090160.8,0.3,1.3,0.1,0.4,927.2,9095.7,27279.2,12645.2,13639.6,0.1,0.0013,0.7,73547.6,28894273.3,Warehouse_4,ID_36837
5.0,0.5,16730000.3,326689373.3,0.4,2.8,0.2,0.9,2277.6,22343.6,45163.9,28118.3,22581.9,0.2,0.0051,1.2,180136.5,57259790.3,Warehouse_8,ID_36850
5.4,0.5,16729999.3,285532246.8,0.5,1.2,0.3,1.5,3598.5,35301.2,62656.6,42465.3,31328.3,0.3,0.0032,0.4,309911.8,62110902.8,Warehouse_7,ID_36853
3.4,0.3,16730000.4,279543772.3,0.3,3.5,0.1,0.3,751.3,7369.9,24949.3,10551.5,12474.7,0.1,0.003,1.4,48358.9,22446095.7,Warehouse_4,ID_36870
4.3,0.4,16730000.0,449981569.1,0.3,1.9,0.2,0.7,1662.1,16304.7,37011.4,19889.8,18505.7,0.2,0.0029,1.1,135051.6,50001579.0,Warehouse_7,ID_36877
4.1,0.4,16730000.2,272047429.9,0.3,1.3,0.1,0.6,1450.9,14233.6,34215.4,17496.0,17107.7,0.1,0.0018,0.5,123356.2,33495330.1,Warehouse_3,ID_36891
3.7,0.3,16730000.3,331441747.6,0.3,1.7,0.1,0.3,759.2,7448.2,25055.0,11736.8,12527.5,0.1,0.0014,0.8,45169.5,23854866.9,Warehouse_8,ID_36904
3.9,0.4,16730000.1,311401251.4,0.5,1.2,0.2,0.8,1887.2,18513.0,39992.6,19393.6,19996.3,0.2,0.0023,0.5,159363.9,47439402.3,Warehouse_3,ID_36909
4.7,0.5,16730000.5,154390855.0,0.4,0.7,0.2,1.0,2380.2,23349.5,46521.9,27441.7,23260.9,0.2,0.0014,0.1,197045.9,17173794.1,Warehouse_8,ID_36915
4.1,0.4,16729999.1,517930622.4,0.3,0.5,0.1,0.5,1192.2,11695.3,30788.7,15782.9,15394.3,0.1,0.0006,0.3,99632.3,22019247.3,Warehouse_8,ID_36921
3.4,0.4,16729999.2,399809146.9,0.3,0.7,0.1,0.4,899.8,8826.7,26916.1,11539.6,13458.0,0.1,0.0008,0.4,71491.1,21101703.5,Warehouse_2,ID_36949
3.6,0.4,16730000.0,296096323.0,0.3,2.6,0.1,0.4,943.4,9254.4,27493.4,12261.1,13746.7,0.1,0.0027,1.1,73666.4,32982675.8,Warehouse_5,ID_36953
3.3,0.4,16729999.3,465812230.1,0.4,2.5,0.2,0.5,1264.0,12400.3,31740.3,13170.4,15870.2,0.1,0.0038,1.6,98497.3,28116015.8,Warehouse_2,ID_36960
3.6,0.4,16729999.9,412668442.9,0.3,1.9,0.1,0.4,969.5,9510.5,27839.1,12429.9,13919.6,0.1,0.002,1.1,73267.1,34177080.6,Warehouse_3,ID_36974
4.4,0.3,16729999.4,428033191.6,0.4,2.4,0.1,0.6,1620.3,15894.9,36458.2,20218.0,18229.1,0.1,0.0034,1.4,88340.1,36873951.9,Warehouse_3,ID_36977
4.3,0.4,16730001.1,343084505.5,0.4,2.6,0.2,0.8,2012.8,19745.5,41656.4,22249.7,20828.2,0.2,0.0049,1.2,164587.2,58761393.2,Warehouse_3,ID_36987
4.5,0.5,16730001.9,510139764.8,0.4,2.2,0.2,0.8,1985.1,19474.0,41290.0,23080.8,20645.0,0.2,0.0038,1.5,158685.9,46032529.0,Warehouse_4,ID_36988
3.8,0.4,16729999.5,412635616.4,0.4,0.4,0.1,0.5,1210.3,11872.6,31028.0,14638.4,15514.0,0.1,0.0005,0.2,89641.3,15138356.5,Warehouse_1,ID_37000
4.0,0.4,16729998.9,385657683.7,0.4,0.9,0.2,0.7,1657.5,16260.3,36951.4,18285.7,18475.7,0.2,0.0016,0.5,137425.7,40806680.6,Warehouse_6,ID_37032
3.6,0.4,16730000.2,378907558.2,0.3,1.6,0.1,0.4,969.3,9508.5,27836.5,12479.2,13918.2,0.1,0.0018,0.8,75958.2,33597984.3,Warehouse_4,ID_37033
3.3,0.4,16729999.6,337634686.3,0.3,3.8,0.1,0.4,1042.7,10228.4,28808.4,11987.5,14404.2,0.1,0.0045,1.8,75687.2,15329196.7,Warehouse_4,ID_37036
3.4,0.4,16729998.5,268999509.8,0.4,3.9,0.1,0.5,1205.5,11826.4,30965.6,13292.0,15482.8,0.1,0.0052,1.5,85759.1,33454720.3,Warehouse_1,ID_37038
3.4,0.3,16730000.5,475132326.6,0.3,2.1,0.1,0.3,874.4,8577.7,26579.9,11251.8,13289.9,0.1,0.0022,1.4,58340.1,25321424.6,Warehouse_2,ID_37041
3.7,0.4,16729999.2,377646926.7,0.4,1.1,0.2,0.6,1499.2,14706.9,34854.3,16337.7,17427.1,0.2,0.0017,0.6,108521.5,41086654.9,Warehouse_1,ID_37050
4.2,0.3,16729999.3,462251520.1,0.3,2.9,0.1,0.5,1218.2,11950.8,31133.6,16492.0,15566.8,0.1,0.0033,1.9,67936.6,7206857.3,Warehouse_6,ID_37067
4.8,0.3,16729999.5,235099322.1,0.3,1.3,0.1,0.5,1257.7,12338.2,31656.6,18908.1,15828.3,0.1,0.0014,0.4,57981.0,22493055.1,Warehouse_2,ID_37073
3.5,0.4,16729999.4,417379986.1,0.4,1.9,0.1,0.4,1118.5,10972.1,29812.4,12952.6,14906.2,0.1,0.0024,1.1,85654.9,40247522.1,Warehouse_3,ID_37075
3.2,0.3,16730000.1,393490208.4,0.4,2.3,0.1,0.4,1014.4,9950.9,28433.7,11525.9,14216.9,0.1,0.0028,1.3,75803.5,36062757.3,Warehouse_8,ID_37079
4.8,0.4,16729999.4,271564607.0,0.5,1.5,0.2,0.9,2284.3,22409.5,45252.8,26874.4,22626.4,0.2,0.0029,0.5,155685.0,49720979.9,Warehouse_8,ID_37087
4.0,0.3,16729999.3,202661480.6,0.3,3.9,0.1,0.4,1020.5,10011.2,28515.1,14241.6,14257.5,0.1,0.0038,1.2,44008.3,28068268.1,Warehouse_3,ID_37092
3.9,0.4,16730001.5,517459123.8,0.5,2.0,0.2,0.7,1696.4,16642.0,37466.6,18159.5,18733.3,0.2,0.0034,1.4,117904.4,46678959.6,Warehouse_3,ID_37100
2.8,0.3,16730000.1,323422484.6,0.3,0.6,0.1,0.3,634.8,6227.0,23406.4,8286.6,11703.2,0.1,0.0005,0.3,52293.2,13190470.7,Warehouse_3,ID_37101
3.7,0.4,16729999.8,412802867.8,0.3,1.1,0.1,0.5,1252.8,12290.1,31591.7,14784.1,15795.8,0.1,0.0015,0.6,104127.8,37515160.2,Warehouse_1,ID_37126
4.8,0.4,16730001.3,296046363.7,0.4,1.8,0.2,0.8,1936.3,18995.1,40643.4,24183.8,20321.7,0.2,0.0029,0.7,143441.7,48520227.4,Warehouse_3,ID_37127
3.2,0.4,16729999.7,426902114.8,0.3,1.7,0.1,0.3,720.1,7064.2,24536.7,9729.1,12268.3,0.1,0.0015,1.0,58687.4,28587503.6,Warehouse_4,ID_37129
3.8,0.4,16729999.1,385138641.2,0.5,2.6,0.2,0.8,1919.7,18832.2,40423.5,19255.5,20211.7,0.2,0.0052,1.4,156789.7,55563996.3,Warehouse_6,ID_37134
3.8,0.4,16730000.1,449345337.8,0.5,1.8,0.2,0.7,1743.7,17106.0,38093.1,17868.6,19046.5,0.2,0.0033,1.1,132208.5,58853093.3,Warehouse_1,ID_37155
4.9,0.4,16730000.9,330932235.0,0.4,2.1,0.1,0.7,1723.3,16905.2,37822.0,23375.2,18911.0,0.1,0.003,1.0,90667.8,43555694.9,Warehouse_1,ID_37157
4.7,0.4,16730000.3,317033551.1,0.4,3.0,0.2,0.8,1958.2,19209.7,40933.1,24226.5,20466.5,0.2,0.0049,1.3,127521.5,47803138.1,Warehouse_6,ID_37161
3.1,0.4,16730000.5,371496542.8,0.5,3.1,0.2,0.5,1367.0,13410.2,33103.8,12856.6,16551.9,0.2,0.0054,1.6,110111.1,33519614.2,Warehouse_7,ID_37175
4.0,0.4,16729999.5,292626355.5,0.4,1.7,0.1,0.6,1393.0,13665.1,33447.9,16644.3,16724.0,0.1,0.0024,0.7,106707.2,40763767.0,Warehouse_8,ID_37176
3.3,0.3,16730000.4,350593859.1,0.4,2.9,0.1,0.4,1143.0,11213.0,30137.5,12501.8,15068.7,0.1,0.0038,1.4,80680.8,35030739.4,Warehouse_8,ID_37197
3.9,0.4,16729999.3,342698728.8,0.4,2.7,0.2,0.7,1771.9,17382.0,38465.6,18935.9,19232.8,0.2,0.0048,1.3,133760.0,53291447.8,Warehouse_4,ID_37202
4.3,0.4,16730000.7,437709146.3,0.4,3.0,0.2,0.6,1656.0,16245.7,36931.6,19888.0,18465.8,0.1,0.0045,1.8,112156.4,20049933.7,Warehouse_5,ID_37215
4.1,0.3,16730000.2,330113258.8,0.3,1.8,0.1,0.4,1022.0,10025.8,28534.8,14677.8,14267.4,0.1,0.0018,0.9,54347.5,29648955.2,Warehouse_7,ID_37216
3.3,0.4,16729998.9,430537912.0,0.3,1.1,0.1,0.4,981.0,9623.9,27992.3,11543.7,13996.2,0.1,0.0013,0.7,83207.0,33779638.6,Warehouse_1,ID_37237
3.8,0.3,16730000.0,296478086.4,0.5,3.7,0.2,0.6,1628.2,15972.8,36563.2,17381.6,18281.6,0.2,0.0061,1.5,94776.6,35509709.8,Warehouse_7,ID_37241
4.0,0.4,16729999.8,342162583.0,0.5,1.3,0.2,0.7,1720.0,16873.2,37778.8,18659.7,18889.4,0.2,0.0024,0.6,124928.0,48406940.3,Warehouse_8,ID_37265
4.2,0.4,16730000.1,492570891.7,0.3,1.9,0.1,0.6,1453.6,14259.4,34250.1,17916.8,17125.1,0.1,0.0027,1.3,110184.1,41813549.5,Warehouse_7,ID_37270
4.0,0.4,16729999.9,172306398.2,0.3,3.3,0.1,0.6,1482.4,14542.8,34632.7,17456.3,17316.4,0.1,0.0047,0.8,115244.6,43615697.4,Warehouse_6,ID_37285
5.0,0.4,16729999.3,501574317.7,0.4,2.8,0.2,0.8,1991.0,19532.0,41368.3,25683.3,20684.1,0.2,0.0043,1.9,114207.0,11129177.2,Warehouse_7,ID_37295
4.1,0.4,16729999.6,338165125.2,0.3,3.9,0.1,0.5,1380.1,13538.5,33276.9,17051.1,16638.5,0.1,0.005,1.8,106281.6,18157898.3,Warehouse_5,ID_37297
5.1,0.5,16729999.7,398770754.6,0.3,2.8,0.2,0.8,2009.3,19711.4,41610.4,26633.3,20805.2,0.1,0.0043,1.5,156852.2,40693638.3,Warehouse_4,ID_37319
4.5,0.5,16730001.1,329936579.3,0.5,0.6,0.2,1.0,2389.1,23436.8,46639.6,26082.3,23319.8,0.2,0.0014,0.3,198437.1,34417016.4,Warehouse_3,ID_37333
4.9,0.4,16730000.9,327881401.9,0.4,2.0,0.2,0.9,2221.6,21794.0,44421.9,27466.6,22211.0,0.2,0.0036,0.9,148596.7,57468058.5,Warehouse_2,ID_37334
4.7,0.4,16730001.0,455338566.7,0.4,2.3,0.1,0.7,1682.8,16508.0,37285.8,21982.0,18642.9,0.1,0.0033,1.5,89109.3,34465228.2,Warehouse_1,ID_37371
4.3,0.4,16730000.1,268038841.3,0.4,1.6,0.2,0.8,1868.8,18332.9,39749.4,21277.2,19874.7,0.2,0.0028,0.6,131277.4,46330856.5,Warehouse_8,ID_37373
3.3,0.4,16730001.1,310250954.2,0.4,3.4,0.1,0.5,1174.9,11525.4,30559.3,12687.3,15279.7,0.1,0.0046,1.5,88425.0,33894322.0,Warehouse_4,ID_37374
4.4,0.5,16729999.3,576900004.1,0.4,0.2,0.2,0.8,1992.8,19549.7,41392.1,22877.4,20696.0,0.2,0.0004,0.2,171064.3,19834983.7,Warehouse_2,ID_37387
4.8,0.4,16729998.8,447199348.0,0.4,0.2,0.1,0.7,1583.1,15530.6,35966.3,21740.3,17983.1,0.1,0.0002,0.1,94072.3,7858804.4,Warehouse_2,ID_37393
3.7,0.4,16729999.9,300308530.4,0.4,3.5,0.1,0.5,1234.6,12110.9,31349.8,14461.3,15674.9,0.1,0.0046,1.5,83333.0,31367258.7,Warehouse_6,ID_37397
4.0,0.4,16730001.9,246260852.3,0.4,3.5,0.1,0.6,1449.6,14220.1,34197.1,17178.0,17098.6,0.1,0.0049,1.2,92890.6,42436128.7,Warehouse_3,ID_37408
4.4,0.4,16730000.5,502757330.3,0.5,2.6,0.2,0.9,2308.4,22645.4,45571.3,25264.5,22785.7,0.2,0.0054,1.7,181098.5,29717350.8,Warehouse_3,ID_37427
4.3,0.5,16730000.9,326316992.4,0.3,2.4,0.1,0.5,1261.5,12375.5,31706.9,17091.4,15853.5,0.1,0.0028,1.0,106122.9,38130530.6,Warehouse_5,ID_37433
